formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
1	C21H34	[M + H3N + H]+	C21H38N+	Terpenoids	0,994	Diterpenoids	0,806	Kaurane and Phyllocladane diterpenoids	0,083	Lipids and lipid-like molecules	0,961	Prenol lipids	0,894	Diterpenoids	0,686			Diterpenoids	0,686	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Diterpenoids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities	304,300	180	588666300183272498	588664261525018163	27
1	C17H22N2O9	[M + H]+	C17H23N2O9+	Alkaloids	0,448	Ornithine alkaloids	0,435	Pyrimidine nucleosides	0,214	Organic acids and derivatives	0,996	Carboxylic acids and derivatives	0,989	Amino acids, peptides, and analogues	0,665	Amino acids and derivatives	0,669	Alpha amino acids and derivatives	0,640	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	399,143	188	588666294491601874	588664261638264376	28
1	C23H36O6	[M - H2O + H]+	C23H35O5+	Terpenoids	0,999	Steroids	1,000	Cardenolides	0,999	Lipids and lipid-like molecules	0,988	Steroids and steroid derivatives	0,997	Steroid lactones	0,971	Cardenolides and derivatives	0,959	Cardenolides and derivatives	0,959	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; Polyols; 3-hydroxysteroids; 3-beta-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	391,248	97	588665139569011299	588664261789259325	29
1	C9H19NO4	[M + H]+	C9H20NO4+	Amino acids and Peptides	0,939	Small peptides	0,911	Aminoacids	0,722	Organic acids and derivatives	0,986	Carboxylic acids and derivatives	0,974	Amino acids, peptides, and analogues	0,851	Amino acids and derivatives	0,851	Alpha amino acids and derivatives	0,612	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	206,140	81	588665157768097075	588664261923477058	30
1	C15H21N3O2	[M + H]+	C15H22N3O2+	Alkaloids	1,000	Tryptophan alkaloids	0,999	Pyrroloindole alkaloids	1,000	Organic acids and derivatives	0,995	Carboxylic acids and derivatives	0,981	Amino acids, peptides, and analogues	0,988	Amino acids and derivatives	0,988	Carbamate esters	0,998	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrroles; Indoles and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carbamate esters; Pyrroloindoles; Carbonyl compounds; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Indoles; N-alkylpyrrolidines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	276,171	80	588665230392471829	588664262066083399	31
1	C21H32O	[M + H3N + H]+	C21H36NO+	Terpenoids	0,985	Diterpenoids	0,463	Beyerane diterpenoids	0,302	Lipids and lipid-like molecules	0,983	Prenol lipids	0,593	Diterpenoids	0,531			Diterpenoids	0,531	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Diterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	318,279	133	588665955327592438	588664262191912524	32
1	C20H26O10	[M - H2O + H]+	C20H25O9+	Terpenoids	0,988	Triterpenoids	0,847	Quassinoids	0,903	Lipids and lipid-like molecules	0,878	Prenol lipids	0,873	Terpene lactones	0,947	Diterpene lactones	0,784	Diterpene lactones	0,784	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Cyclic alcohols and derivatives; Diterpene lactones; Diterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Furofurans; Carbonyl compounds; Tricarboxylic acids and derivatives; Polyols; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	409,150	123	588665332825765255	588664262342907473	33
1	C20H26O11	[M - H2O + H]+	C20H25O10+	Terpenoids	0,986	Triterpenoids	0,831	Quassinoids	0,874	Lipids and lipid-like molecules	0,870	Prenol lipids	0,872	Terpene lactones	0,947	Diterpene lactones	0,830	Diterpene lactones	0,830	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Cyclic alcohols and derivatives; Diterpene lactones; Diterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Furofurans; Carbonyl compounds; Tricarboxylic acids and derivatives; Polyols; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	425,144	123	588665271442125608	588664262489708118	34
1	C16H20N6O9	[M + H]+	C16H21N6O9+	Terpenoids	0,490	Sesquiterpenoids	0,288	Prezizaane sesquiterpenoids	0,129	Organoheterocyclic compounds	0,979	Furofurans	0,621					Furofurans	0,621	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Gamma butyrolactones; Secondary alcohols; Tertiary alcohols; Furofurans; Carbonyl compounds; Tetrahydrofurans; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	441,139	100	588665338022507985	588664262636508763	35
1	C20H34N2O8	[M - H2O + H]+	C20H33N2O7+	Alkaloids	0,244	Lysine alkaloids	0,080	Piperidine alkaloids	0,031	Organic acids and derivatives	0,995	Carboxylic acids and derivatives	0,976	Amino acids, peptides, and analogues	0,543	Amino acids and derivatives	0,540	Alpha amino acids and derivatives	0,590	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Organic carbonic acids and derivatives; Amino fatty acids; Ureas; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Dicarboximides; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	413,230	121	588665112935179947	588664262783309408	36
1	C43H64O15	[M - H2O + H]+	C43H63O14+	Terpenoids	0,999	Steroids	0,999	Cardenolides	1,000	Lipids and lipid-like molecules	0,983	Steroids and steroid derivatives	0,996	Steroid lactones	0,996	Cardenolides and derivatives	0,995	Cardenolide glycosides and derivatives	0,992	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	803,418	152	588666369833885580	588664262900749925	37
1	C21H32O	[M + H3N + H]+	C21H36NO+	Terpenoids	0,966	Steroids	0,631	Pregnane steroids	0,130	Lipids and lipid-like molecules	0,975	Steroids and steroid derivatives	0,757					Steroids and steroid derivatives	0,757	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	318,279	98	588665249271034440	588664263068522090	38
1	C21H30O	[M + H3N + H]+	C21H34NO+	Terpenoids	0,987	Steroids	0,837	Androstane steroids	0,594	Lipids and lipid-like molecules	0,986	Steroids and steroid derivatives	0,918	Androstane steroids	0,654	Androgens and derivatives	0,527	Androgens and derivatives	0,527	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organooxygen compounds; Oxosteroids; Androgens and derivatives; Carbonyl compounds; Androstane steroids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	316,264	126	588665937883481380	588664263236294255	39
1	C21H32O	[M + H3N + H]+	C21H36NO+	Terpenoids	0,971	Steroids	0,690	Pregnane steroids	0,238	Lipids and lipid-like molecules	0,982	Steroids and steroid derivatives	0,852	Hydroxysteroids	0,601			Hydroxysteroids	0,601	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Hydroxysteroids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	318,280	131	588665944833443430	588664263387289204	40
1	C21H30O	[M + H3N + H]+	C21H34NO+	Terpenoids	0,993	Steroids	0,934	Androstane steroids	0,651	Lipids and lipid-like molecules	0,987	Steroids and steroid derivatives	0,952	Androstane steroids	0,635			Androstane steroids	0,635	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Oxosteroids; Cyclic alcohols and derivatives; Hydroxysteroids; Carbonyl compounds; 3-hydroxysteroids; Androstane steroids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	316,264	134	588665993948744290	588664263529895545	41
1	C22H37NO	[M + H]+	C22H38NO+	Alkaloids	0,767	Pseudoalkaloids (transamidation)	0,941	Steroidal alkaloids	0,776	Lipids and lipid-like molecules	0,836	Steroids and steroid derivatives	0,811	Steroidal alkaloids	0,584			Steroidal alkaloids	0,584	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Azasteroids and derivatives; Amines; Primary amines; Steroidal alkaloids; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	332,295	130	588665948125972272	588664263685084798	42
1	C22H35NO	[M + H]+	C22H36NO+	Alkaloids	0,943	Pseudoalkaloids (transamidation)	0,978	Steroidal alkaloids	0,923	Lipids and lipid-like molecules	0,745	Steroids and steroid derivatives	0,785	Hydroxysteroids	0,560			Hydroxysteroids	0,560	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organonitrogen compounds; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	330,279	138	588666058226453317	588664263815108227	43
1	C22H37NO	[M + H]+	C22H38NO+	Alkaloids	0,805	Pseudoalkaloids (transamidation)	0,951	Steroidal alkaloids	0,819	Lipids and lipid-like molecules	0,844	Steroids and steroid derivatives	0,836	Steroidal alkaloids	0,629			Steroidal alkaloids	0,629	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Azasteroids and derivatives; Amines; Primary amines; Steroidal alkaloids; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	332,295	130	588665939989022068	588664263953520264	44
1	C30H44N4O3	[M - H2O + H]+	C30H43N4O2+	Alkaloids	0,719	Tryptophan alkaloids	0,557	Pyrroloindole alkaloids	0,019	Organic acids and derivatives	0,996	Carboxylic acids and derivatives	0,995	Amino acids, peptides, and analogues	0,983	Amino acids and derivatives	0,981	Alpha amino acid amides	0,563	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	491,338	70	588665323069814080	588664264066766477	45
1	C21H20O12	[M + H]+	C21H21O12+	Shikimates and Phenylpropanoids	1,000	Flavonoids	0,999	Flavonols	0,990	Phenylpropanoids and polyketides	0,998	Flavonoids	0,998	Flavonoid glycosides	0,993	Flavonoid O-glycosides	0,994	Flavonoid-3-O-glycosides	0,751	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Benzenediols; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	465,103	90	588665089128309522	588664264175818386	46
1	C16H14O4	[M + H]+	C16H15O4+	Shikimates and Phenylpropanoids	1,000	Coumarins	1,000	Furocoumarins	0,999	Phenylpropanoids and polyketides	0,997	Coumarins and derivatives	0,996	Furanocoumarins	0,988	Linear furanocoumarins	0,978	Psoralens	0,978	Organic compounds; Organoheterocyclic compounds; Lactones; Furans; Pyrans; Benzopyrans; Alkyl aryl ethers; Coumarins and derivatives; Psoralens; Ethers; Phenylpropanoids and polyketides; Benzofurans; Organooxygen compounds; Furanocoumarins; Pyranones and derivatives; Benzenoids; Linear furanocoumarins; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	271,097	194	588666376880316448	588664264268093079	47
1	C29H34N2O3	[M + H]+	C29H35N2O3+	Alkaloids	0,742	Ornithine alkaloids	0,102	Tropane alkaloids	0,043	Organic acids and derivatives	0,991	Carboxylic acids and derivatives	0,982	Amino acids, peptides, and analogues	0,527	Amino acids and derivatives	0,525	Amino acids and derivatives	0,525	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Styrenes; Piperidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Cinnamic acid amides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	459,264	1012	588666462632886360	588664264423282332	48
1	C16H19NO2	[M + H]+	C16H20NO2+	Alkaloids	0,982	Lysine alkaloids	0,721	Piperidine alkaloids	0,211	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,995	Aralkylamines	0,897	Aralkylamines	0,897	Organic compounds; Organoheterocyclic compounds; Piperidines; Ethers; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Aralkylamines; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	258,149	93	588665244086874615	588664264800769707	49
1	C21H34O	[M + H3N + H]+	C21H38NO+	Terpenoids	0,974	Diterpenoids	0,810	Labdane diterpenoids	0,093	Lipids and lipid-like molecules	0,936	Prenol lipids	0,863	Diterpenoids	0,699			Diterpenoids	0,699	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Diterpenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	320,295	122	588665119759312788	588664264922404528	50
1	C16H12O5	[M + H]+	C16H13O5+	Shikimates and Phenylpropanoids	0,998	Isoflavonoids	0,983	Isoflavones	0,980	Phenylpropanoids and polyketides	0,987	Isoflavonoids	0,978	O-methylated isoflavonoids	0,560			O-methylated isoflavonoids	0,560	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Isoflavones; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; Isoflav-2-enes; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	285,076	109	588665076557980017	588664265039845045	52
1	C22H16N4O8	[M + H]+	C22H17N4O8+	Shikimates and Phenylpropanoids	0,997	Flavonoids	0,993	Flavonols	0,970	Phenylpropanoids and polyketides	0,970	Flavonoids	0,989	Flavones	0,978	Flavonols	0,698	Flavonols	0,698	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Flavones; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	465,103	89	588665107281257941	588664265136314042	53
1	C16H12O7	[M + H]+	C16H13O7+	Shikimates and Phenylpropanoids	1,000	Flavonoids	0,999	Flavonols	0,987	Phenylpropanoids and polyketides	0,997	Flavonoids	0,996	O-methylated flavonoids	0,990	3'-O-methylated flavonoids	0,744	3'-O-methylated flavonoids	0,744	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Flavones; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 3'-O-methylated flavonoids; 3-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	317,066	138	588666161104342826	588664265476052671	54
1	C15H12O7	[M - H2O + H]+	C15H11O6+	Shikimates and Phenylpropanoids	0,994	Flavonoids	0,953	Aurones	0,875	Phenylpropanoids and polyketides	0,961	Flavonoids	0,773	Hydroxyflavonoids	0,764	3'-hydroxyflavonoids	0,598	3'-hydroxyflavonoids	0,598	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Benzenediols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	287,055	138	588666066833165197	588664265631241924	55
1	C15H26N2O2	[M - H2O + H]+	C15H25N2O+	Alkaloids	1,000	Lysine alkaloids	1,000	Quinolizidine alkaloids	1,000	Alkaloids and derivatives	0,914	Lupin alkaloids	0,975	Sparteine, lupanine, and related alkaloids	0,836			Sparteine, lupanine, and related alkaloids	0,836	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactams; Delta lactams; Piperidines; Quinolizidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Quinolizidinones; Piperidinones; Tertiary carboxylic acid amides; Sparteine, lupanine, and related alkaloids; Carbonyl compounds; Naphthyridines; Trialkylamines; Amines; Tertiary amines; Lupin alkaloids; Organic oxides; Aminoxides; Azacyclic compounds; Hydrocarbon derivatives; Trialkyl amine oxides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	249,196	54	588665220535857184	588664265765459657	56
1	C25H33N3O3	[M - H2O + H]+	C25H32N3O2+	Alkaloids	0,838	Ornithine alkaloids	0,971	Polyamines	0,972	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	1,000	Amino acids, peptides, and analogues	0,969	Amino acids and derivatives	0,967	Amino acids and derivatives	0,967	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Styrenes; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Cinnamic acid amides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	406,248	151	588666164531089354	588664265899677390	57
1	C16H25NO7	[M - H2O + H]+	C16H24NO6+	Alkaloids	1,000	Ornithine alkaloids	1,000	Pyrrolizidine alkaloids	1,000	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	1,000	Amino acids, peptides, and analogues	0,938	Amino acids and derivatives	0,938	Amino acids and derivatives	0,938	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Pyrrolines; Alcohols and polyols; Pyrrolidines; Pyrrolizines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Tertiary alcohols; Carbonyl compounds; Trialkylamines; Polyols; Amines; Tertiary amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	326,159	62	588665316090492137	588664266029700819	58
1	C21H20O12	[M + H]+	C21H21O12+	Shikimates and Phenylpropanoids	1,000	Flavonoids	0,999	Flavonols	0,997	Phenylpropanoids and polyketides	0,993	Flavonoids	0,995	Flavonoid glycosides	0,992	Flavonoid O-glycosides	0,993	Flavonoid-3-O-glycosides	0,946	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyrogallols and derivatives; Pyranones and derivatives; Flavonoid glycosides; Benzenetriols and derivatives; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	465,103	90	588665225216700540	588664266142947032	59
