formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
3	C14H31N7O	[M + H]+	C14H32N7O+	32,025	32,025	0,000	39	0,593	0,805	2,606	7,853		314,269	121	622706278656484956	622705978386253890	622705978386253890
4	C19H35N2	[M + Na]+	C19H35N2Na+	10,906	10,906	0,000	20	0,137	-0,027	1,559	-1,565		314,269	121	622706278656484957	622705978386253890	622705978386253890
5	C21H33N2	[M + H]+	C21H34N2+	9,755	9,755	0,000	20	0,137	-0,027	1,559	-9,220		314,269	121	622706278656484958	622705978386253890	622705978386253890
6	C4H27N17	[M + H]+	C4H28N17+	-6,328	-6,328	0,000	5	0,016	9,606	9,606	-6,546		314,269	121	622706278656484959	622705978386253890	622705978386253890
1	C27H46N6O7	[M + K]+	C27H46KN6O7+	97,914	97,914	0,000	43	0,842	-1,235	4,698	-5,188		605,303	1337	622706936566641461	622705978449168456	622705978449168456
2	C30H42N6O6	[M + Na]+	C30H42N6NaO6+	96,494	96,494	0,000	42	0,825	-1,614	4,691	-4,936		605,303	1337	622706936566641462	622705978449168456	622705978449168456
3	C29H46N2O10	[M + Na]+	C29H46N2NaO10+	96,099	96,099	0,000	42	0,861	-2,172	5,027	-2,727		605,303	1337	622706936566641463	622705978449168456	622705978449168456
4	C31H44N2O10	[M + H]+	C31H45N2O10+	95,476	95,476	0,000	45	0,878	-2,480	3,988	-6,701		605,303	1337	622706936566641464	622705978449168456	622705978449168456
5	C30H44N4O7S	[M + H]+	C30H45N4O7S+	95,468	95,468	0,000	43	0,871	-1,235	3,988	4,078		605,303	1337	622706936566641465	622705978449168456	622705978449168456
6	C33H40N4O7	[M + H]+	C33H41N4O7+	95,095	95,095	0,000	48	0,907	-1,676	4,577	9,648		605,303	1337	622706936566641466	622705978449168456	622705978449168456
7	C33H46N2O6	[M + K]+	C33H46KN2O6+	92,932	92,932	0,000	41	0,848	-2,013	4,963	6,725		605,303	1337	622706936566641467	622705978449168456	622705978449168456
8	C25H42N8O8	[M + Na]+	C25H42N8NaO8+	92,659	92,659	0,000	43	0,842	0,152	4,227	1,710		605,303	1337	622706936566641468	622705978449168456	622705978449168456
9	C25H48O16	[M + H]+	C25H49O16+	89,040	89,040	0,000	33	0,739	-0,125	5,192	2,154		605,303	1337	622706936566641469	622705978449168456	622705978449168456
10	C36H42N2O5	[M + Na]+	C36H42N2NaO5+	88,380	88,380	0,000	36	0,790	-1,916	5,440	6,976		605,303	1337	622706936566641470	622705978449168456	622705978449168456
1	C10H10N3O5S	[M + H]+	C10H11N3O5S+	108,907	108,907	0,000	30	0,692	-2,954	4,720	-10,799		285,038	196	622706805213620670	622705978461751373	622705978461751373
2	C7H12N2O8S	[M + H]+	C7H13N2O8S+	108,028	108,028	0,000	27	0,571	0,312	6,180	-1,396		285,038	196	622706805213620671	622705978461751373	622705978461751373
3	C15H8O6	[M + H]+	C15H9O6+	105,417	105,417	0,000	17	0,576	3,508	5,973	-3,682		285,038	196	622706805213620672	622705978461751373	622705978461751373
4	C10H14O6S	[M + Na]+	C10H14NaO6S+	103,042	103,042	0,000	26	0,713	1,043	4,549	-7,069		285,038	196	622706805213620673	622705978461751373	622705978461751373
5	C12H12O6S	[M + H]+	C12H13O6S+	96,617	96,617	0,000	20	0,487	-2,645	7,665	-15,509		285,038	196	622706805213620674	622705978461751373	622705978461751373
6	C9H15N2O4P	[M + K]+	C9H15KN2O4P+	96,002	96,002	0,000	26	0,701	1,623	4,052	-6,269		285,038	196	622706805213620675	622705978461751373	622705978461751373
7	C13H12NO4	[M + K]+	C13H12KNO4+	93,725	93,725	0,000	21	0,623	0,426	5,577	-5,179		285,038	196	622706805213620676	622705978461751373	622705978461751373
8	C8H12N3O5S	[M + Na]+	C8H12N3NaO5S+	93,603	93,603	0,000	33	0,686	-1,505	5,430	-2,359		285,038	196	622706805213620677	622705978461751373	622705978461751373
9	C9H15N2O3PS	[M + Na]+	C9H15N2NaO3PS+	85,923	85,923	0,000	35	0,724	-0,166	3,927	-17,562		285,038	196	622706805213620678	622705978461751373	622705978461751373
10	C11H10N4O2S	[M + Na]+	C11H10N4NaO2S+	84,949	84,949	0,000	29	0,668	0,693	4,796	-11,761		285,038	196	622706805213620679	622705978461751373	622705978461751373
