formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
1	C40H52N6O10	[M + H]+	C40H53N6O10+	Amino acids and Peptides	0,875	Oligopeptides	0,981	Cyclic peptides	0,493	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,995	Amino acids, peptides, and analogues	0,989	Peptides	0,656	Peptides	0,656	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	777,385	953	585839255759412256	585822208983724734	795
1	C25H32N2O6	[M + H]+	C25H33N2O6+	Alkaloids	0,991	Tryptophan alkaloids	0,992	Aspidosperma type	0,601	Alkaloids and derivatives	0,801	Aspidospermatan-type alkaloids	0,514					Aspidospermatan-type alkaloids	0,514	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Piperidines; Carbazoles; Indoles and derivatives; Pyrrolidines; Indolizidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Indolines; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Benzenoids; Amines; Secondary amines; Tertiary amines; Secondary alkylarylamines; Aspidospermatan-type alkaloids; Methyl esters; N-alkylpyrrolidines; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	457,232	955	585839249782528629	585822209034056387	802
1	C12H28NO4S	[M + H]+	C12H29NO4S+	Terpenoids	0,242	Monoterpenoids	0,439	Menthane monoterpenoids	0,421	Organic acids and derivatives	0,901	Carboxylic acids and derivatives	0,733					Carboxylic acids and derivatives	0,733	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	283,180	958	585839239472928476	585822209096970952	804
1	C39H52N6O8	[M + H]+	C39H53N6O8+	Amino acids and Peptides	0,958	Oligopeptides	0,958	Cyclic peptides	0,228	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,995	Amino acids, peptides, and analogues	0,982	Peptides	0,587	Peptides	0,587	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	733,394	960	585839252177476352	585822209168274125	812
1	C33H57ClN10O7	[M + H]+	C33H58ClN10O7+	Amino acids and Peptides	0,970	Oligopeptides	1,000	Cyclic peptides	0,730	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,992	Amino acids, peptides, and analogues	0,989	Peptides	0,833	Oligopeptides	0,512	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Organochlorides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Aryl halides; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	741,413	965	585839268275215828	585822209247965906	820
1	C40H53N11O5	[M + H]+	C40H54N11O5+	Amino acids and Peptides	0,983	Oligopeptides	0,962	Cyclic peptides	0,474	Organic acids and derivatives	0,994	Carboxylic acids and derivatives	0,986	Amino acids, peptides, and analogues	0,987	Peptides	0,708	Peptides	0,708	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	768,431	965	585839298650366758	585822209319269079	822
1	C37H62N4O16	[M + H]+	C37H63N4O16+	Amino acids and Peptides	0,694	Oligopeptides	0,935	Linear peptides	0,281	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,996	Amino acids, peptides, and analogues	0,930	Amino acids and derivatives	0,917	N-acyl-alpha amino acids and derivatives	0,675	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	819,429	965	585839295643050728	585822209415738076	824
1	C22H26N2O2	[M + H]+	C22H27N2O2+	Alkaloids	0,999	Tryptophan alkaloids	0,999	Corynanthe type	0,817	Alkaloids and derivatives	0,901	Aspidofractine alkaloids	0,601					Aspidofractine alkaloids	0,601	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Piperidines; Carbazoles; Indoles and derivatives; Pyrrolidines; Indolizidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Indolines; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Benzenoids; Amines; Secondary amines; Tertiary amines; Secondary alkylarylamines; Strychnos alkaloids; Aspidospermatan-type alkaloids; Methyl esters; N-alkylpyrrolidines; Aspidofractine alkaloids; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	351,205	967	585839279507562432	585822209520595681	828
1	C22H28N2O2	[M + H]+	C22H29N2O2+	Alkaloids	1,000	Tryptophan alkaloids	1,000	Aspidosperma type	0,970	Alkaloids and derivatives	0,964	Aspidofractine alkaloids	0,904					Aspidofractine alkaloids	0,904	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Azaspirodecane derivatives; Piperidines; Carbazoles; Indoles and derivatives; Pyrrolidines; Indolizidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Indolines; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Benzenoids; Amines; Secondary amines; Tertiary amines; Secondary alkylarylamines; Aspidospermatan-type alkaloids; Methyl esters; N-alkylpyrrolidines; Aspidofractine alkaloids; Quinolidines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	353,223	967	585839267318914461	585822209633841894	830
1	C19H26N4O4	[M + H]+	C19H27N4O4+	Amino acids and Peptides	0,996	Small peptides	0,948	Dipeptides	0,789	Organic acids and derivatives	0,998	Carboxylic acids and derivatives	0,993	Amino acids, peptides, and analogues	0,970	Peptides	0,614	Peptides	0,614	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	375,203	967	585839285979373940	585822209747088107	834
1	C41H55N3O7	[M + H]+	C41H56N3O7+	Alkaloids	0,991	Tryptophan alkaloids	0,973	Aspidosperma type	0,932	Organic acids and derivatives	0,998	Carboxylic acids and derivatives	0,997	Amino acids, peptides, and analogues	0,984	Amino acids and derivatives	0,984	Amino acids and derivatives	0,984	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Piperidines; Carbazoles; Indoles and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Methyl esters; N-alkylpyrrolidines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	702,411	967	585839379189392860	585822209847751408	835
1	C41H54N6O6	[M + H]+	C41H55N6O6+	Amino acids and Peptides	0,716	Oligopeptides	0,640	Linear peptides	0,104	Organic acids and derivatives	0,995	Carboxylic acids and derivatives	0,988	Amino acids, peptides, and analogues	0,958	Amino acids and derivatives	0,954	Carbamate esters	0,553	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbamate esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	727,417	967	585839277464936195	585822209952609013	837
1	C28H43N5O7	[M + H]+	C28H44N5O7+	Amino acids and Peptides	0,838	Oligopeptides	0,578	Open-chain polyketides	0,129	Organic acids and derivatives	0,980	Carboxylic acids and derivatives	0,961	Amino acids, peptides, and analogues	0,843	Amino acids and derivatives	0,833	Alpha amino acids and derivatives	0,533	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	562,326	969	585839282158362860	585822210070049530	842
1	C43H60N6O9	[M + H]+	C43H61N6O9+	Amino acids and Peptides	0,835	Oligopeptides	0,988	Cyclic peptides	0,448	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,994	Amino acids, peptides, and analogues	0,978	Peptides	0,543	Peptides	0,543	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	805,451	972	585839392304981648	585822210183295743	844
1	C18H26N4O7	[M + H]+	C18H27N4O7+	Alkaloids	0,984	Guanidine alkaloids	0,404	Tetrahydroisoquinoline alkaloids	0,182	Organic acids and derivatives	0,907	Carboxylic acids and derivatives	0,637	Amino acids, peptides, and analogues	0,513	Amino acids and derivatives	0,510	Amino acids and derivatives	0,510	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrrolines; Ketones; Alcohols and polyols; Piperazines; Indoles and derivatives; Pyrrolidines; Pyrrolizines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Indolequinones; Secondary alcohols; Carbonyl compounds; Diazinanes; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	411,191	974	585839292652511866	585822210317513476	847
1	C21H32N4O7	[M + H]+	C21H33N4O7+	Alkaloids	0,676	Linear polyketides	0,128	Pyridine alkaloids	0,083	Organic acids and derivatives	0,901	Carboxylic acids and derivatives	0,802	Amino acids, peptides, and analogues	0,562	Amino acids and derivatives	0,563	Amino acids and derivatives	0,563	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic 1,3-dipolar compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	453,237	974	585839288479179191	585822210422371081	848
1	C41H50N4O3	[M + H]+	C41H51N4O3+	Alkaloids	0,994	Tryptophan alkaloids	0,994	Aspidosperma type	0,673	Organic acids and derivatives	0,793	Carboxylic acids and derivatives	0,865	Amino acids, peptides, and analogues	0,853	Amino acids and derivatives	0,850	Amino acids and derivatives	0,850	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrroles; Piperidines; Indoles and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyridoindoles; Carbonyl compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Indoles; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	647,395	976	585839359195145608	585822210531422990	856
1	C15H24NO3	[M + H]+	C15H25NO3+	Alkaloids	0,573	Pseudoalkaloids (transamidation)	0,168	Terpenoid alkaloids	0,210	Organoheterocyclic compounds	0,687	Azacyclic compounds	0,591					Azacyclic compounds	0,591	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	267,185	981	585839253238635352	585822210594337555	865
1	C17H26NO5	[M + H]+	C17H27NO5+	Alkaloids	0,956	Tyrosine alkaloids	0,341	Simple cyclic polyketides	0,061	Organoheterocyclic compounds	0,772	Pyrrolidines	0,519					Pyrrolidines	0,519	Organic compounds; Organoheterocyclic compounds; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Amines; Methyl esters; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	325,191	983	585839261799210268	585822210678223640	874
1	C14H26N4O3	[M + H]+	C14H27N4O3+	Amino acids and Peptides	0,762	Small peptides	0,894	Dipeptides	0,589	Organic acids and derivatives	0,873	Carboxylic acids and derivatives	0,816	Amino acids, peptides, and analogues	0,776	Amino acids and derivatives	0,769	Alpha amino acids and derivatives	0,706	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	299,210	986	585842473142911244	585822210770498333	878
1	C23H28N2O5	[M + H]+	C23H29N2O5+	Alkaloids	0,999	Tryptophan alkaloids	0,998	Corynanthe type	0,732	Alkaloids and derivatives	0,927	Corynanthean-type alkaloids	0,542					Corynanthean-type alkaloids	0,542	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Anisoles; Piperidines; Carbazoles; Indoles and derivatives; Pyrrolidines; Indolizidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; Corynanthean-type alkaloids; Methyl esters; N-alkylpyrrolidines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	413,206	986	585842417450936800	585822210858578722	879
1	C43H52N4O7	[M + H]+	C43H53N4O7+	Alkaloids	0,997	Tryptophan alkaloids	0,998	Aspidosperma type	0,854	Organic acids and derivatives	0,998	Carboxylic acids and derivatives	0,996	Amino acids, peptides, and analogues	0,971	Amino acids and derivatives	0,970	Amino acids and derivatives	0,970	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrroles; Piperidines; Carbazoles; Indoles and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Methyl esters; N-alkylpyrrolidines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	737,390	986	585842446420995393	585822210942464807	883
1	C46H56N4O10	[M + H]+	C46H57N4O10+	Alkaloids	0,921	Tryptophan alkaloids	0,887	Pyrroloquinoline alkaloids	0,242	Organoheterocyclic compounds	0,971	Tetrapyrroles and derivatives	0,891					Tetrapyrroles and derivatives	0,891	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrroles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Tetrapyrroles and derivatives; Carbonyl compounds; Substituted pyrroles; Amines; Methyl esters; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	825,407	986	585842525269722987	585822211022156588	884
1	C17H22N2	[M + H]+	C17H23N2+	Alkaloids	0,986	Tryptophan alkaloids	0,929	Simple indole alkaloids	0,477	Organoheterocyclic compounds	0,980	Indoles and derivatives	0,790	Indoles	0,635	3-alkylindoles	0,686	3-alkylindoles	0,686	Organic compounds; Organoheterocyclic compounds; Pyrroles; Indoles and derivatives; Organonitrogen compounds; Benzenoids; Amines; Secondary amines; Indoles; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	255,185	990	585842417002146221	585822211110236977	892
1	C16H24NO3	[M + H]+	C16H25NO3+	Alkaloids	0,986	Tyrosine alkaloids	0,685	Piperidine alkaloids	0,113	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,904	Aralkylamines	0,708	Aralkylamines	0,708	Organic compounds; Organoheterocyclic compounds; Ethers; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	279,184	993	585842472329216180	585822211185734454	902
1	C17H28NO4	[M + H]+	C17H29NO4+	Alkaloids	0,999	Tyrosine alkaloids	0,891	Isoquinoline alkaloids	0,519	Organoheterocyclic compounds	0,922	Tetrahydroisoquinolines	0,694					Tetrahydroisoquinolines	0,694	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	311,211	1002	585842476330582588	585822211269620539	932
1	C32H38N2O6	[M + H]+	C32H39N2O6+	Alkaloids	0,966	Tyrosine alkaloids	0,947	Isoquinoline alkaloids	0,728	Organoheterocyclic compounds	0,905	Tetrahydroisoquinolines	0,565					Tetrahydroisoquinolines	0,565	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	547,283	1002	585842476116673030	585822211353506624	937
1	C9H13N4O2	[M + H]+	C9H14N4O2+	Alkaloids	0,829	Nicotinic acid alkaloids	0,237	Pyridine alkaloids	0,234	Benzenoids	0,508							Benzenoids	0,508	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	210,112	1007	585842473046442216	585822211483530053	945
1	C17H14N2	[M + H]+	C17H15N2+	Alkaloids	0,999	Tryptophan alkaloids	0,997	Carboline alkaloids	0,844	Organoheterocyclic compounds	1,000	Indoles and derivatives	0,941	Carbazoles	0,561			Carbazoles	0,561	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Pyrroles; Carbazoles; Indoles and derivatives; Organonitrogen compounds; Pyridoindoles; Benzenoids; Indoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	247,122	1009	585842483800638534	585822211563221834	952
1	C22H46N12O7	[M + H]+	C22H47N12O7+	Amino acids and Peptides	0,942	Oligopeptides	0,926	Purine nucleosides	0,409	Organic acids and derivatives	0,941	Carboxylic acids and derivatives	0,824	Amino acids, peptides, and analogues	0,866	Peptides	0,598	Peptides	0,598	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	591,367	1009	585842585256659930	585822211647107919	956
1	C16H28NO4	[M + H]+	C16H29NO4+	Alkaloids	0,840	Linear polyketides	0,209	Open-chain polyketides	0,265	Lipids and lipid-like molecules	0,577	Fatty Acyls	0,561					Fatty Acyls	0,561	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	299,211	1014	585842489534252249	585822211735188308	958
1	C24H30N2O6	[M + H]+	C24H31N2O6+	Alkaloids	0,983	Tryptophan alkaloids	0,977	Corynanthe type	0,703	Organoheterocyclic compounds	0,991	Indoles and derivatives	0,867	Indolines	0,548			Indolines	0,548	Organic compounds; Organoheterocyclic compounds; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Indolines; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Amines; Vinylogous esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	443,218	1014	585842488229823634	585822211819074393	963
